Row,IT1,IT2,IT3,IT4,IT5,IT6,IT7,IT8,IT9,IT10,IT11,IT12,IT13,IT14,IT15,IT16,IT17,IT18,IT19,IT20,IT21,IT22,IT23,IT24,IT25,IT26,IT27,IT28,IT29,IT30,IT31,IT32,IT33,IT34,IT35,IT36,IT37,IT38,IT39,IT40,IT41,IT42,IT43,IT44,IT45,IT46,IT47,IT48,IT49,IT50,IT51,IT52,IT53,IT54,IT55,IT56,IT57,IT58,IT59,IT60,IT61,IT62,IT63,IT64,IT65,IT66,IT67,IT68,IT69,IT70,IT71,IT72,IT73,IT74,IT75,IT76,IT77,IT78,IT79,IT80,IT81,IT82,IT83,IT84,IT85,IT86,IT87,IT88,IT89,IT90,IT91,IT92,IT93,IT94,IT95,IT96,IT97
AT1G10060,0.867433333333333,1.50183333333333,0.909366666666667,1.15131666666667,1.39326666666667,1.50809444444444,1.62292222222222,1.73775,1.85257777777778,1.96740555555556,2.08223333333333,2.19706111111111,2.31188888888889,2.42671666666667,2.54154444444444,2.65637222222222,2.7712,2.77568541666667,2.78017083333333,2.78465625,2.78914166666667,2.79362708333333,2.7981125,2.80259791666667,2.80708333333333,2.81156875,2.81605416666667,2.82053958333333,2.825025,2.82951041666667,2.83399583333333,2.83848125,2.84296666666667,2.84745208333333,2.8519375,2.85642291666667,2.86090833333333,2.86539375,2.86987916666667,2.87436458333333,2.87885,2.88333541666667,2.88782083333333,2.89230625,2.89679166666667,2.90127708333333,2.9057625,2.91024791666667,2.91473333333333,2.95046944444444,2.98620555555556,3.02194166666667,3.05767777777778,3.09341388888889,3.12915,3.16488611111111,3.20062222222222,3.23635833333333,3.27209444444444,3.30783055555555,3.34356666666667,3.37930277777778,3.41503888888889,3.450775,3.48651111111111,3.52224722222222,3.55798333333333,3.59371944444444,3.62945555555555,3.66519166666667,3.70092777777778,3.73666388888889,3.7724,3.80813611111111,3.84387222222222,3.87960833333333,3.91534444444444,3.95108055555555,3.98681666666667,4.02255277777778,4.05828888888889,4.094025,4.12976111111111,4.16549722222222,4.20123333333333,4.23696944444444,4.27270555555555,4.30844166666667,4.34417777777778,4.37991388888889,4.41565,4.45138611111111,4.48712222222222,4.52285833333333,4.55859444444444,4.59433055555555,4.63006666666667
AT1G24580,12.0412666666667,1.56593333333333,1.26683333333333,1.17018333333333,1.07353333333333,1.038225,1.00291666666667,0.967608333333333,0.9323,0.896991666666666,0.861683333333333,0.826375,0.791066666666667,0.755758333333333,0.72045,0.685141666666667,0.649833333333333,0.661020833333333,0.672208333333333,0.683395833333333,0.694583333333333,0.705770833333333,0.716958333333333,0.728145833333333,0.739333333333333,0.750520833333333,0.761708333333333,0.772895833333333,0.784083333333333,0.795270833333333,0.806458333333333,0.817645833333333,0.828833333333333,0.840020833333333,0.851208333333333,0.862395833333333,0.873583333333333,0.884770833333333,0.895958333333333,0.907145833333333,0.918333333333333,0.929520833333333,0.940708333333333,0.951895833333333,0.963083333333333,0.974270833333333,0.985458333333333,0.996645833333333,1.00783333333333,1.00520625,1.00257916666667,0.999952083333333,0.997325,0.994697916666667,0.992070833333333,0.98944375,0.986816666666667,0.984189583333333,0.9815625,0.978935416666667,0.976308333333333,0.97368125,0.971054166666667,0.968427083333333,0.9658,0.963172916666667,0.960545833333333,0.95791875,0.955291666666667,0.952664583333333,0.9500375,0.947410416666667,0.944783333333333,0.94215625,0.939529166666667,0.936902083333333,0.934275,0.931647916666667,0.929020833333333,0.92639375,0.923766666666667,0.921139583333333,0.9185125,0.915885416666667,0.913258333333333,0.91063125,0.908004166666667,0.905377083333333,0.90275,0.900122916666667,0.897495833333333,0.89486875,0.892241666666667,0.889614583333333,0.8869875,0.884360416666667,0.881733333333333
AT1G31772,0.6557,1.2691,0.9669,0.706166666666667,0.445433333333333,0.426469444444444,0.407505555555556,0.388541666666667,0.369577777777778,0.350613888888889,0.33165,0.312686111111111,0.293722222222222,0.274758333333333,0.255794444444444,0.236830555555556,0.217866666666667,0.228565625,0.239264583333333,0.249963541666667,0.2606625,0.271361458333333,0.282060416666667,0.292759375,0.303458333333333,0.314157291666667,0.32485625,0.335555208333333,0.346254166666667,0.356953125,0.367652083333333,0.378351041666667,0.38905,0.399748958333333,0.410447916666667,0.421146875,0.431845833333333,0.442544791666667,0.45324375,0.463942708333333,0.474641666666667,0.485340625,0.496039583333333,0.506738541666667,0.5174375,0.528136458333333,0.538835416666667,0.549534375,0.560233333333333,0.560184722222222,0.560136111111111,0.5600875,0.560038888888889,0.559990277777778,0.559941666666667,0.559893055555556,0.559844444444444,0.559795833333333,0.559747222222222,0.559698611111111,0.55965,0.559601388888889,0.559552777777778,0.559504166666667,0.559455555555556,0.559406944444444,0.559358333333333,0.559309722222222,0.559261111111111,0.5592125,0.559163888888889,0.559115277777778,0.559066666666667,0.559018055555556,0.558969444444444,0.558920833333333,0.558872222222222,0.558823611111111,0.558775,0.558726388888889,0.558677777777778,0.558629166666667,0.558580555555556,0.558531944444444,0.558483333333333,0.558434722222222,0.558386111111111,0.5583375,0.558288888888889,0.558240277777778,0.558191666666667,0.558143055555556,0.558094444444444,0.558045833333333,0.557997222222222,0.557948611111111,0.5579
AT1G31820,1.824,1.18373333333333,1.1887,1.05425,0.9198,0.936936111111111,0.954072222222222,0.971208333333333,0.988344444444444,1.00548055555556,1.02261666666667,1.03975277777778,1.05688888888889,1.074025,1.09116111111111,1.10829722222222,1.12543333333333,1.134365625,1.14329791666667,1.15223020833333,1.1611625,1.17009479166667,1.17902708333333,1.187959375,1.19689166666667,1.20582395833333,1.21475625,1.22368854166667,1.23262083333333,1.241553125,1.25048541666667,1.25941770833333,1.26835,1.27728229166667,1.28621458333333,1.295146875,1.30407916666667,1.31301145833333,1.32194375,1.33087604166667,1.33980833333333,1.348740625,1.35767291666667,1.36660520833333,1.3755375,1.38446979166667,1.39340208333333,1.402334375,1.41126666666667,1.42225347222222,1.43324027777778,1.44422708333333,1.45521388888889,1.46620069444444,1.4771875,1.48817430555556,1.49916111111111,1.51014791666667,1.52113472222222,1.53212152777778,1.54310833333333,1.55409513888889,1.56508194444444,1.57606875,1.58705555555556,1.59804236111111,1.60902916666667,1.62001597222222,1.63100277777778,1.64198958333333,1.65297638888889,1.66396319444444,1.67495,1.68593680555556,1.69692361111111,1.70791041666667,1.71889722222222,1.72988402777778,1.74087083333333,1.75185763888889,1.76284444444444,1.77383125,1.78481805555556,1.79580486111111,1.80679166666667,1.81777847222222,1.82876527777778,1.83975208333333,1.85073888888889,1.86172569444444,1.8727125,1.88369930555556,1.89468611111111,1.90567291666667,1.91665972222222,1.92764652777778,1.93863333333333
AT1G62422,4.35276666666667,2.25706666666667,2.2503,2.39338333333333,2.53646666666667,2.630925,2.72538333333333,2.81984166666667,2.9143,3.00875833333333,3.10321666666667,3.197675,3.29213333333333,3.38659166666667,3.48105,3.57550833333333,3.66996666666667,3.69761666666667,3.72526666666667,3.75291666666667,3.78056666666667,3.80821666666667,3.83586666666667,3.86351666666667,3.89116666666667,3.91881666666667,3.94646666666667,3.97411666666667,4.00176666666667,4.02941666666667,4.05706666666667,4.08471666666667,4.11236666666667,4.14001666666667,4.16766666666667,4.19531666666667,4.22296666666667,4.25061666666667,4.27826666666667,4.30591666666667,4.33356666666667,4.36121666666667,4.38886666666667,4.41651666666667,4.44416666666667,4.47181666666667,4.49946666666667,4.52711666666667,4.55476666666667,4.56545833333333,4.57615,4.58684166666667,4.59753333333333,4.608225,4.61891666666667,4.62960833333333,4.6403,4.65099166666667,4.66168333333333,4.672375,4.68306666666667,4.69375833333333,4.70445,4.71514166666667,4.72583333333333,4.736525,4.74721666666667,4.75790833333333,4.7686,4.77929166666667,4.78998333333333,4.800675,4.81136666666667,4.82205833333333,4.83275,4.84344166666667,4.85413333333333,4.864825,4.87551666666667,4.88620833333333,4.8969,4.90759166666667,4.91828333333333,4.928975,4.93966666666667,4.95035833333333,4.96105,4.97174166666667,4.98243333333333,4.993125,5.00381666666667,5.01450833333333,5.0252,5.03589166666667,5.04658333333333,5.057275,5.06796666666667
AT1G72510,22.5317666666667,13.807,11.1453,10.9497333333333,10.7541666666667,10.7741388888889,10.7941111111111,10.8140833333333,10.8340555555556,10.8540277777778,10.874,10.8939722222222,10.9139444444444,10.9339166666667,10.9538888888889,10.9738611111111,10.9938333333333,11.0187427083333,11.0436520833333,11.0685614583333,11.0934708333333,11.1183802083333,11.1432895833333,11.1681989583333,11.1931083333333,11.2180177083333,11.2429270833333,11.2678364583333,11.2927458333333,11.3176552083333,11.3425645833333,11.3674739583333,11.3923833333333,11.4172927083333,11.4422020833333,11.4671114583333,11.4920208333333,11.5169302083333,11.5418395833333,11.5667489583333,11.5916583333333,11.6165677083333,11.6414770833333,11.6663864583333,11.6912958333333,11.7162052083333,11.7411145833333,11.7660239583333,11.7909333333333,11.8593083333333,11.9276833333333,11.9960583333333,12.0644333333333,12.1328083333333,12.2011833333333,12.2695583333333,12.3379333333333,12.4063083333333,12.4746833333333,12.5430583333333,12.6114333333333,12.6798083333333,12.7481833333333,12.8165583333333,12.8849333333333,12.9533083333333,13.0216833333333,13.0900583333333,13.1584333333333,13.2268083333333,13.2951833333333,13.3635583333333,13.4319333333333,13.5003083333333,13.5686833333333,13.6370583333333,13.7054333333333,13.7738083333333,13.8421833333333,13.9105583333333,13.9789333333333,14.0473083333333,14.1156833333333,14.1840583333333,14.2524333333333,14.3208083333333,14.3891833333333,14.4575583333333,14.5259333333333,14.5943083333333,14.6626833333333,14.7310583333333,14.7994333333333,14.8678083333333,14.9361833333333,15.0045583333333,15.0729333333333
AT1G75720,0.585133333333333,1.11843333333333,0.433533333333333,0.66985,0.906166666666667,0.88105,0.855933333333333,0.830816666666667,0.8057,0.780583333333333,0.755466666666667,0.73035,0.705233333333333,0.680116666666667,0.655,0.629883333333333,0.604766666666667,0.605141666666667,0.605516666666667,0.605891666666667,0.606266666666667,0.606641666666667,0.607016666666667,0.607391666666667,0.607766666666667,0.608141666666667,0.608516666666667,0.608891666666667,0.609266666666667,0.609641666666667,0.610016666666667,0.610391666666667,0.610766666666667,0.611141666666667,0.611516666666667,0.611891666666667,0.612266666666667,0.612641666666667,0.613016666666667,0.613391666666667,0.613766666666667,0.614141666666667,0.614516666666667,0.614891666666667,0.615266666666667,0.615641666666667,0.616016666666667,0.616391666666667,0.616766666666667,0.614947222222222,0.613127777777778,0.611308333333333,0.609488888888889,0.607669444444444,0.60585,0.604030555555556,0.602211111111111,0.600391666666667,0.598572222222222,0.596752777777778,0.594933333333333,0.593113888888889,0.591294444444444,0.589475,0.587655555555556,0.585836111111111,0.584016666666667,0.582197222222222,0.580377777777778,0.578558333333333,0.576738888888889,0.574919444444444,0.5731,0.571280555555556,0.569461111111111,0.567641666666667,0.565822222222222,0.564002777777778,0.562183333333333,0.560363888888889,0.558544444444444,0.556725,0.554905555555556,0.553086111111111,0.551266666666667,0.549447222222222,0.547627777777778,0.545808333333333,0.543988888888889,0.542169444444444,0.54035,0.538530555555556,0.536711111111111,0.534891666666667,0.533072222222222,0.531252777777778,0.529433333333333
AT2G01300,1.03666666666667,2.06363333333333,1.94933333333333,1.75368333333333,1.55803333333333,1.53540277777778,1.51277222222222,1.49014166666667,1.46751111111111,1.44488055555556,1.42225,1.39961944444444,1.37698888888889,1.35435833333333,1.33172777777778,1.30909722222222,1.28646666666667,1.2934375,1.30040833333333,1.30737916666667,1.31435,1.32132083333333,1.32829166666667,1.3352625,1.34223333333333,1.34920416666667,1.356175,1.36314583333333,1.37011666666667,1.3770875,1.38405833333333,1.39102916666667,1.398,1.40497083333333,1.41194166666667,1.4189125,1.42588333333333,1.43285416666667,1.439825,1.44679583333333,1.45376666666667,1.4607375,1.46770833333333,1.47467916666667,1.48165,1.48862083333333,1.49559166666667,1.5025625,1.50953333333333,1.51262361111111,1.51571388888889,1.51880416666667,1.52189444444444,1.52498472222222,1.528075,1.53116527777778,1.53425555555556,1.53734583333333,1.54043611111111,1.54352638888889,1.54661666666667,1.54970694444444,1.55279722222222,1.5558875,1.55897777777778,1.56206805555556,1.56515833333333,1.56824861111111,1.57133888888889,1.57442916666667,1.57751944444444,1.58060972222222,1.5837,1.58679027777778,1.58988055555556,1.59297083333333,1.59606111111111,1.59915138888889,1.60224166666667,1.60533194444444,1.60842222222222,1.6115125,1.61460277777778,1.61769305555556,1.62078333333333,1.62387361111111,1.62696388888889,1.63005416666667,1.63314444444444,1.63623472222222,1.639325,1.64241527777778,1.64550555555556,1.64859583333333,1.65168611111111,1.65477638888889,1.65786666666667
AT2G15292,12.2867666666667,7.0148,4.5834,4.48383333333333,4.38426666666667,4.36253888888889,4.34081111111111,4.31908333333333,4.29735555555555,4.27562777777778,4.2539,4.23217222222222,4.21044444444444,4.18871666666667,4.16698888888889,4.14526111111111,4.12353333333333,4.13156458333333,4.13959583333333,4.14762708333333,4.15565833333333,4.16368958333333,4.17172083333333,4.17975208333333,4.18778333333333,4.19581458333333,4.20384583333333,4.21187708333333,4.21990833333333,4.22793958333333,4.23597083333333,4.24400208333333,4.25203333333333,4.26006458333333,4.26809583333333,4.27612708333333,4.28415833333333,4.29218958333333,4.30022083333333,4.30825208333333,4.31628333333333,4.32431458333333,4.33234583333333,4.34037708333333,4.34840833333333,4.35643958333333,4.36447083333333,4.37250208333333,4.38053333333333,4.39501458333333,4.40949583333333,4.42397708333333,4.43845833333333,4.45293958333333,4.46742083333333,4.48190208333333,4.49638333333333,4.51086458333333,4.52534583333333,4.53982708333333,4.55430833333333,4.56878958333333,4.58327083333333,4.59775208333333,4.61223333333333,4.62671458333333,4.64119583333333,4.65567708333333,4.67015833333333,4.68463958333333,4.69912083333333,4.71360208333333,4.72808333333333,4.74256458333333,4.75704583333333,4.77152708333333,4.78600833333333,4.80048958333333,4.81497083333333,4.82945208333333,4.84393333333333,4.85841458333333,4.87289583333333,4.88737708333333,4.90185833333333,4.91633958333333,4.93082083333333,4.94530208333333,4.95978333333333,4.97426458333333,4.98874583333333,5.00322708333333,5.01770833333333,5.03218958333333,5.04667083333333,5.06115208333333,5.07563333333333
AT2G18735,5.5045,2.48626666666667,2.01163333333333,1.8506,1.68956666666667,1.68176944444444,1.67397222222222,1.666175,1.65837777777778,1.65058055555556,1.64278333333333,1.63498611111111,1.62718888888889,1.61939166666667,1.61159444444444,1.60379722222222,1.596,1.61422291666667,1.63244583333333,1.65066875,1.66889166666667,1.68711458333333,1.7053375,1.72356041666667,1.74178333333333,1.76000625,1.77822916666667,1.79645208333333,1.814675,1.83289791666667,1.85112083333333,1.86934375,1.88756666666667,1.90578958333333,1.9240125,1.94223541666667,1.96045833333333,1.97868125,1.99690416666667,2.01512708333333,2.03335,2.05157291666667,2.06979583333333,2.08801875,2.10624166666667,2.12446458333333,2.1426875,2.16091041666667,2.17913333333333,2.17309444444444,2.16705555555556,2.16101666666667,2.15497777777778,2.14893888888889,2.1429,2.13686111111111,2.13082222222222,2.12478333333333,2.11874444444444,2.11270555555556,2.10666666666667,2.10062777777778,2.09458888888889,2.08855,2.08251111111111,2.07647222222222,2.07043333333333,2.06439444444444,2.05835555555556,2.05231666666667,2.04627777777778,2.04023888888889,2.0342,2.02816111111111,2.02212222222222,2.01608333333333,2.01004444444444,2.00400555555556,1.99796666666667,1.99192777777778,1.98588888888889,1.97985,1.97381111111111,1.96777222222222,1.96173333333333,1.95569444444444,1.94965555555556,1.94361666666667,1.93757777777778,1.93153888888889,1.9255,1.91946111111111,1.91342222222222,1.90738333333333,1.90134444444444,1.89530555555556,1.88926666666667
