id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT3G10040,1.9062,1.2768,1.6686,0.9007,1.1713,0.8233,0.8579,0.4955,0.9175,1.7658,1.9637,2.2525,2.3151,1.5654,5.4914,1.5967,2.1861,3.2364,1.9883,1.9314,2.4364
AT3G15210,40.0322,41.5155,40.1726,25.74,26.1875,27.6324,21.5371,22.7145,35.5367,19.0176,33.6839,31.1812,24.3796,28.1909,32.4602,29.6518,21.8642,27.0634,23.7309,22.0711,30.0254
AT5G03230,20.5099,19.7052,20.6536,17.9099,17.2878,18.2399,12.2657,10.2537,17.5099,14.3739,23.1366,19.7332,19.7788,16.7446,31.5448,23.3449,23.9961,23.6909,29.5861,28.1056,29.7095
