id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT4G11140,0.8312,0.6083,0.9816,0.5093,0.624,0.6258,0.9224,0.8062,0.8893,1.2877,1.325,1.7119,1.48,1.4321,1.3674,1.0115,0.9986,0.8586,0.6158,0.4958,0.5976
AT5G43170,3.2972,3.1541,2.3537,3.5578,4.7328,4.4902,5.3862,3.6725,4.4345,5.8501,6.5583,5.0666,6.847,8.306,6.0613,7.5926,5.5489,5.8667,5.6347,4.5613,4.9906
AT5G06530,1.813,1.9831,2.426,2.7311,1.6463,2.1519,1.5635,2.131,1.7721,2.0082,1.1474,2.0468,1.1533,1.2534,1.5161,0.9484,1.0005,1.8842,1.1706,1.4406,1.7902
