id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT5G13910,8.5383,11.8767,5.7995,10.2004,11.6806,6.4341,13.3666,13.8185,15.0822,17.0367,15.2099,18.9023,19.6846,25.1219,18.1957,21.5016,17.4161,22.645,19.6434,24.753,20.9098
AT5G67060,78.0608,67.5014,83.0006,83.4162,81.2492,84.1172,103.2527,68.4353,121.3628,92.6828,124.2311,129.4127,122.3812,124.8172,151.5599,125.6426,121.9217,156.4737,123.282,138.0282,131.5366
AT1G58280,2.2152,2.235,2.2417,2.1692,1.4418,2.1847,1.4961,1.6091,2.1742,1.9496,1.6365,2.0755,1.201,1.1264,1.7065,1.4514,1.5408,6.124,1.9236,2.1116,2.0247
