id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT3G19580,10.7456,12.3082,9.9941,12.9673,12.3659,10.0685,9.4357,10.015,8.0618,7.8909,6.7024,6.1911,6.3112,6.4394,4.8011,6.674,6.3083,5.4661,9.3775,11.3472,7.4604
AT3G49930,8.7394,10.6998,8.56,9.5853,10.085,9.37,5.8635,6.7995,7.2084,5.5371,5.8939,5.3993,7.7432,5.4412,9.6361,7.935,6.0855,8.69,7.4827,8.0512,7.3184
AT5G05435,2.2156,1.9868,2.6525,1.4676,2.8771,3.1631,2.5406,2.8223,2.1507,3.2269,3.3602,1.3712,3.2254,4.3533,4.4692,3.6593,4.3506,3.6068,3.8634,3.9984,5.4522
