id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT5G47230,2.8016,2.2954,3.1274,3.3227,2.8823,3.3829,3.5108,3.8678,4.1918,3.9231,4.7221,5.3126,3.1009,3.7436,5.2058,3.0235,3.8375,4.8803,5.0067,4.926,4.6498
AT5G47640,23.9411,25.3203,20.9218,20.5146,22.6479,17.9828,17.013,18.3236,12.485,14.7356,12.2197,10.2292,16.1772,16.3801,10.0313,16.4025,17.5736,13.5461,18.5503,20.6784,19.3664
AT5G16080,0.5466,0.9988,0.3248,1.2145,0.6875,0.628,0.9873,0.1506,0.3061,0.6705,0.9988,0.546,3.3817,1.6318,2.5301,3.6909,4.3873,2.0474,4.7494,4.4535,2.3293
