id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT5G23280,20.1062,23.0832,30.3554,15.1344,12.6908,17.3351,8.3985,7.8062,12.8876,10.1365,9.1519,12.3369,10.7672,8.6846,14.3417,13.8484,10.8156,15.8627,15.2194,14.9825,13.3852
AT5G41570,0.8555,1.0949,1.1074,0.9512,1.0761,1.3103,0.8377,0.7978,0.3919,0.3156,0.6707,0.2144,0.3454,0.1409,0.6691,0.398,0.2449,0.6899,0.0406,0.1077,0.1297
AT3G07000,1.3845,1.4075,2.0857,1.5253,1.2597,2.5399,1.0182,0.9888,1.5838,0.9908,0.6626,1.0691,0.4546,0.5694,0.9648,0.8338,1.0182,1.1582,0.852,1.235,0.9616
