id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT4G28110,1.1763,1.6213,2.4591,1.9498,1.4038,1.694,0.6819,1.3498,0.6995,0.4004,0.4733,0.9402,0.1832,0.2675,0.5261,0.0383,0.1042,0.0517,0.068,0.1516,0.0736
AT5G47230,2.8016,2.2954,3.1274,3.3227,2.8823,3.3829,3.5108,3.8678,4.1918,3.9231,4.7221,5.3126,3.1009,3.7436,5.2058,3.0235,3.8375,4.8803,5.0067,4.926,4.6498
AT4G24780,12.8411,18.2673,14.4958,16.3609,18.4756,19.7344,15.95,14.2836,18.4025,11.7488,15.3261,11.6561,9.8883,10.341,10.1339,10.7187,11.6611,10.8558,10.0557,8.5359,6.4604
